_id,RSN,YEAR_REGISTERED,YEAR_EVALUATED,YEAR_BUILT,PROPERTY_TYPE,WARD,WARDNAME,SITE_ADDRESS,CONFIRMED_STOREYS,CONFIRMED_UNITS,EVALUATION_COMPLETED_ON,SCORE,RESULTS_OF_SCORE,NO_OF_AREAS_EVALUATED,ENTRANCE_LOBBY,ENTRANCE_DOORS_WINDOWS,SECURITY,STAIRWELLS,LAUNDRY_ROOMS,INTERNAL_GUARDS_HANDRAILS,GARBAGE_CHUTE_ROOMS,GARBAGE_BIN_STORAGE_AREA,ELEVATORS,STORAGE_AREAS_LOCKERS,INTERIOR_WALL_CEILING_FLOOR,INTERIOR_LIGHTING_LEVELS,GRAFFITI,EXTERIOR_CLADDING,EXTERIOR_GROUNDS,EXTERIOR_WALKWAYS,BALCONY_GUARDS,WATER_PEN_EXT_BLDG_ELEMENTS,PARKING_AREA,OTHER_FACILITIES,GRID,LATITUDE,LONGITUDE,X,Y
4175585,4155991,2017,2018,1972,TCHC,07,Humber River-Black Creek,11 ARLETA AVE,4,171,2018-12-20,71,Evaluation needs to be conducted in 2 years,19,4,3,4,3,3,3,3,4,4,N/A,3,5,4,4,4,3,3,3,3,4,W0732,43.7429406222,-79.5009610922,304707.169,4844553.048
4175586,4154567,2017,2018,1995,TCHC,06,York Centre,495 WILSON AVE,5,132,2018-12-20,85,Evaluation needs to be conducted in 2 years,19,4,5,5,3,5,4,5,4,5,N/A,4,4,5,4,4,4,4,4,4,4,N0633,43.734757435,-79.445351342,309186.492,4843646.358
4175587,4270720,2018,2018,1965,PRIVATE,04,Parkdale-High Park,103 WEST LODGE AVE,18,371,2018-12-20,59,Evaluation needs to be conducted in 1 year,18,3,3,3,3,3,3,3,3,3,N/A,3,3,3,4,3,2,3,3,2,N/A,S0435,43.644918456,-79.435885913,309956.6,4833666.2
4175588,4156430,2017,2018,1972,TCHC,07,Humber River-Black Creek,7 ARLETA AVE,4,201,2018-12-20,72,Evaluation needs to be conducted in 2 years,19,4,3,4,3,3,3,3,4,4,N/A,3,5,5,4,4,3,3,3,3,4,W0732,43.7420099966,-79.5008716177,304714.372,4844449.658
4175589,4154153,2017,2018,1968,PRIVATE,15,Don Valley West,49 THORNCLIFFE PARK DR,20,400,2018-12-20,77,Evaluation needs to be conducted in 2 years,19,5,4,5,4,4,4,3,2,4,4,3,4,5,3,4,4,3,5,3,N/A,N1533,43.701948809,-79.342340022,317491.421,4840012.05
4175590,4155875,2017,2018,1967,PRIVATE,02,Etobicoke Centre,5 CAPRI RD,25,329,2018-12-20,74,Evaluation needs to be conducted in 2 years,18,4,3,5,4,3,4,4,3,3,N/A,3,3,5,4,4,4,N/A,4,3,4,W0232,43.651709561,-79.564536328,299578.285,4834420.709
4175591,4156493,2017,2018,1971,PRIVATE,07,Humber River-Black Creek,355 GRANDRAVINE DR,15,118,2018-12-20,61,Evaluation needs to be conducted in 1 year,19,2,3,4,3,4,4,3,2,2,N/A,4,4,2,4,3,3,2,4,2,3,W0732,43.746959357,-79.513143818,303707.642,4845032.763
4175592,4154152,2017,2018,1966,PRIVATE,15,Don Valley West,47 THORNCLIFFE PARK DR,25,474,2018-12-20,77,Evaluation needs to be conducted in 2 years,19,5,4,4,3,3,4,3,3,4,3,3,5,5,4,2,4,5,5,4,N/A,N1533,43.700783732,-79.34267244,317464.875,4839882.563
4175593,4155414,2017,2018,1965,PRIVATE,01,Etobicoke North,55 BRIDESBURG DR,5,61,2018-12-20,82,Evaluation needs to be conducted in 2 years,17,4,4,4,3,5,3,N/A,4,5,N/A,4,5,5,4,4,4,4,4,4,N/A,W0133,43.694473525,-79.563528031,299669.112,4839180.326
4175594,4154151,2017,2018,1965,PRIVATE,15,Don Valley West,43 THORNCLIFFE PARK DR,20,380,2018-12-20,72,Evaluation needs to be conducted in 2 years,20,4,4,5,2,4,3,3,3,4,3,3,4,5,4,3,3,3,5,3,4,N1533,43.70045036,-79.344507259,317317.056,4839845.249
4175595,4270721,2018,2018,1965,PRIVATE,04,Parkdale-High Park,105 WEST LODGE AVE,19,371,2018-12-20,63,Evaluation needs to be conducted in 1 year,18,3,3,3,3,3,4,2,4,3,N/A,2,3,3,4,4,3,4,4,2,N/A,S0435,43.64516038,-79.436694454,309891.349,4833693.03
4175596,4155352,2017,2018,1953,PRIVATE,01,Etobicoke North,17 RIVERVIEW HTS,4,14,2018-12-20,76,Evaluation needs to be conducted in 2 years,16,4,4,5,4,3,3,N/A,4,N/A,N/A,4,4,5,4,4,4,3,3,3,N/A,W0136,43.701599074,-79.527506087,302574.77,4839958.836
4175597,4154155,2017,2018,1967,PRIVATE,15,Don Valley West,65 THORNCLIFFE PARK DR,20,332,2018-12-20,82,Evaluation needs to be conducted in 2 years,19,4,3,5,5,4,5,4,4,5,5,4,4,5,4,3,3,4,4,3,N/A,N1533,43.7034875556,-79.3402691534,317658.262,4840182.372
4175598,4153182,2017,2018,1965,PRIVATE,11,University-Rosedale,161 CHRISTIE ST,4,15,2018-12-20,70,Evaluation needs to be conducted in 2 years,16,3,4,3,3,3,3,N/A,3,N/A,4,4,3,5,4,3,4,N/A,4,3,N/A,S1125,43.6677026492,-79.4197494705,311256.198,4836197.601
4175599,4356727,2018,2018,1952,PRIVATE,03,Etobicoke-Lakeshore,176 BERRY RD,4,29,2018-12-20,62,Evaluation needs to be conducted in 1 year,18,4,4,3,3,3,3,N/A,3,3,3,3,4,4,2,3,3,3,2,3,N/A,W0327,43.636561238,-79.493053522,305320.673,4832716.888
4175600,4155282,,2018,1954,PRIVATE,03,Etobicoke-Lakeshore,172 BERRY RD,4,32,2018-12-20,61,Evaluation needs to be conducted in 1 year,18,3,4,3,3,3,3,N/A,2,3,3,3,4,5,3,3,4,2,2,2,N/A,W0327,43.636679641,-79.492405423,305388.388,4832756.94
4175601,4154400,2017,2018,1966,TCHC,06,York Centre,2195 JANE ST,11,294,2018-12-20,68,Evaluation needs to be conducted in 2 years,19,4,2,5,3,3,3,3,4,4,N/A,3,4,4,3,3,3,4,3,3,4,N0627,43.7222134695,-79.5079300215,304145.58,4842250.448
4175602,4273205,2017,2018,1911,PRIVATE,13,Toronto Centre,67 GLOUCESTER ST,3,15,2018-12-20,74,Evaluation needs to be conducted in 2 years,14,3,4,4,4,4,4,N/A,4,N/A,N/A,3,3,5,3,4,4,N/A,3,N/A,N/A,S1322,43.6670615144,-79.3820888651,314293.461,4836129.969
4175603,4153184,2017,2018,1929,PRIVATE,11,University-Rosedale,42 BARTON AVE,4,24,2018-12-20,81,Evaluation needs to be conducted in 2 years,15,4,4,5,4,4,3,N/A,4,N/A,N/A,4,4,5,4,5,4,N/A,3,4,N/A,S1125,43.667957114,-79.414124093,311709.549,4836227.241
4175604,4153530,2017,2018,1960,PRIVATE,13,Toronto Centre,100 GLOUCESTER ST,11,212,2018-12-20,72,Evaluation needs to be conducted in 2 years,18,4,4,4,3,4,3,3,4,4,N/A,4,2,5,3,4,4,4,3,3,N/A,S1322,43.6680608437,-79.3797733761,314480.036,4836241.251
4175605,4154470,2017,2018,1966,PRIVATE,07,Humber River-Black Creek,391 SENTINEL RD,4,44,2018-12-20,76,Evaluation needs to be conducted in 2 years,17,5,5,5,4,5,5,N/A,3,5,N/A,5,4,5,3,2,3,2,2,2,N/A,W0731,43.7602818032,-79.4991391395,304853.94,4846479.576
4175606,4154040,2017,2018,1950,PRIVATE,19,Beaches-East York,514 DAWES RD,4,34,2018-12-20,71,Evaluation needs to be conducted in 2 years,16,4,3,3,3,4,3,N/A,4,N/A,N/A,3,3,5,4,4,3,4,4,3,N/A,S1927,43.7046434956,-79.2969607849,321148.442,4840318.372
4175607,4154049,2018,2018,1959,PRIVATE,19,Beaches-East York,608 DAWES RD,6,84,2018-12-20,64,Evaluation needs to be conducted in 1 year,18,3,3,4,3,3,4,N/A,4,4,3,3,4,5,2,2,4,3,2,2,N/A,S1927,43.706994795,-79.295836771,321238.131,4840580.773
4175608,4154211,2017,2018,1950,PRIVATE,07,Humber River-Black Creek,1738 WILSON AVE,3,10,2018-12-20,67,Evaluation needs to be conducted in 2 years,15,3,3,3,4,N/A,4,N/A,3,N/A,N/A,4,3,5,3,3,3,3,3,3,N/A,W0734,43.7200316288,-79.5141632262,303643.321,4842008.141
4175609,4153507,2017,2018,1888,PRIVATE,13,Toronto Centre,510 JARVIS ST,3,16,2018-12-19,78,Evaluation needs to be conducted in 2 years,16,4,4,4,4,4,4,N/A,4,N/A,N/A,4,3,5,3,4,4,4,3,4,N/A,S1322,43.6675167764,-79.3792333809,314523.675,4836180.868
4175610,4152831,2017,2018,1967,PRIVATE,24,Scarborough-Guildwood,15 ORTON PARK RD,14,147,2018-12-19,74,Evaluation needs to be conducted in 2 years,20,4,4,5,3,4,4,3,4,4,3,3,4,4,4,4,4,4,4,1,4,E2427,43.7652112364,-79.2054482242,328499.948,4847069.129
4175611,4154341,2017,2018,1965,PRIVATE,05,York South-Weston,1640 LAWRENCE AVE W,9,92,2018-12-19,77,Evaluation needs to be conducted in 2 years,19,4,3,5,3,4,3,4,5,3,3,3,5,5,3,4,4,5,4,3,N/A,W0526,43.7058159732,-79.4929514926,305352.55,4840428.784
4175612,4153168,2017,2018,1930,PRIVATE,11,University-Rosedale,496 MONTROSE AVE,3,24,2018-12-19,56,Evaluation needs to be conducted in 1 year,16,2,3,4,2,1,3,N/A,2,N/A,N/A,2,3,5,3,3,3,3,3,3,N/A,S1132,43.6628515298,-79.4210660752,311150.555,4835658.55
4175613,4154118,2017,2018,1968,PRIVATE,14,Toronto-Danforth,80 GOWAN AVE,11,88,2018-12-19,86,Evaluation needs to be conducted in 3 years,18,5,4,5,4,4,5,N/A,4,5,3,4,5,5,4,4,5,4,4,3,N/A,S1421,43.688148216,-79.351623792,316745.93,4838477.495
4175614,4155195,2017,2018,1958,PRIVATE,05,York South-Weston,15 GRAY AVE,3,17,2018-12-19,83,Evaluation needs to be conducted in 2 years,15,4,4,5,4,4,4,N/A,4,N/A,N/A,4,5,5,4,4,4,N/A,4,3,N/A,W0535,43.6812020963,-79.4931053414,305340.27,4837694.285
4175615,4154220,2017,2018,1974,PRIVATE,07,Humber River-Black Creek,200 CHALKFARM DR,28,223,2018-12-19,65,Evaluation needs to be conducted in 1 year,19,4,4,3,2,4,4,3,3,3,N/A,2,3,4,4,4,3,4,3,2,3,W0734,43.7242171,-79.510651122,303926.11,4842474.01
4175616,4155411,2020,2018,1968,PRIVATE,01,Etobicoke North,111 BLACKFRIAR AVE,3,39,2018-12-19,64,Evaluation needs to be conducted in 1 year,16,3,4,4,3,3,4,N/A,2,N/A,N/A,2,2,4,4,4,3,2,4,3,N/A,W0133,43.6992765737,-79.56164594,299815.663,4839704.147
4175617,4155412,2017,2018,1962,PRIVATE,01,Etobicoke North,80 BLACKFRIAR AVE,3,47,2018-12-19,68,Evaluation needs to be conducted in 2 years,17,4,4,4,3,3,4,N/A,3,N/A,4,3,3,5,3,3,3,3,4,2,N/A,W0133,43.6982740751,-79.5624045901,299754.433,4839592.821
4175618,4153059,2017,2018,1935,PRIVATE,04,Parkdale-High Park,34 NOBLE ST,3,18,2018-12-19,69,Evaluation needs to be conducted in 2 years,14,3,3,4,4,3,4,N/A,3,N/A,N/A,4,3,5,3,3,3,N/A,3,N/A,N/A,S0435,43.6428677432,-79.431388625,310319.871,4833437.692
4175619,4154468,2017,2018,1967,PRIVATE,07,Humber River-Black Creek,170 SENTINEL RD,4,60,2018-12-19,50,Building Audit,18,3,3,3,1,2,3,3,3,2,N/A,1,2,4,3,3,2,3,2,2,N/A,W0731,43.75162192,-79.4974696596,304988.387,4845517.507
4175620,4154096,2017,2018,1965,PRIVATE,14,Toronto-Danforth,200 COSBURN AVE,6,45,2018-12-19,67,Evaluation needs to be conducted in 2 years,18,3,3,4,4,3,3,N/A,3,3,3,3,2,5,3,3,4,5,3,3,N/A,S1422,43.690494646,-79.344765353,317298.318,4838739.151
4175621,4154091,2017,2018,1965,PRIVATE,14,Toronto-Danforth,175 COSBURN AVE,4,30,2018-12-19,62,Evaluation needs to be conducted in 1 year,17,3,3,4,3,3,3,N/A,3,N/A,3,2,3,5,3,3,3,3,3,3,N/A,S1422,43.689950359,-79.345087457,317272.466,4838678.636
4175622,4154044,2018,2018,1966,PRIVATE,19,Beaches-East York,500 DAWES RD,14,305,2018-12-19,57,Evaluation needs to be conducted in 1 year,19,3,3,3,3,2,3,2,2,4,3,2,3,3,3,3,3,3,3,3,N/A,S1927,43.703305875,-79.298174928,321050.685,4840170.484
4175623,4154041,2017,2018,1960,PRIVATE,19,Beaches-East York,510 DAWES RD,4,62,2018-12-19,71,Evaluation needs to be conducted in 2 years,18,4,3,4,3,3,3,N/A,4,4,N/A,3,3,5,3,4,4,4,4,2,4,S1927,43.704347801,-79.297293072,321121.48,4840286.411
4175624,4153525,2017,2018,1929,PRIVATE,13,Toronto Centre,40 EARL ST,5,39,2018-12-19,79,Evaluation needs to be conducted in 2 years,16,4,4,4,4,4,4,N/A,4,4,N/A,3,3,5,4,4,4,N/A,4,4,N/A,S1322,43.668807552,-79.375949676,314788.014,4836325.598
4175625,4153183,2018,2018,1919,PRIVATE,11,University-Rosedale,38 BARTON AVE,4,18,2018-12-19,65,Evaluation needs to be conducted in 1 year,16,3,4,3,3,2,3,N/A,4,N/A,N/A,3,4,5,3,3,4,2,3,3,N/A,S1125,43.668063591,-79.413898107,311727.76,4836239.086
4175626,4155278,2017,2018,1950,PRIVATE,03,Etobicoke-Lakeshore,158 BERRY RD,4,30,2018-12-19,66,Evaluation needs to be conducted in 2 years,17,3,3,4,3,3,3,N/A,4,N/A,3,3,3,4,3,4,4,3,3,3,N/A,W0327,43.6372671432,-79.489657597,305618.818,4832813.412
4175627,4154223,2017,2018,1972,PRIVATE,07,Humber River-Black Creek,160 CHALKFARM DR,23,466,2018-12-19,66,Evaluation needs to be conducted in 2 years,19,4,4,3,3,3,3,3,3,3,N/A,4,3,4,3,4,3,3,3,3,4,W0734,43.7243235641,-79.5147486407,303596.246,4842484.943
4175628,4155193,2017,2018,1958,PRIVATE,05,York South-Weston,80 GUESTVILLE AVE,4,53,2018-12-19,74,Evaluation needs to be conducted in 2 years,16,3,3,3,4,4,4,N/A,4,N/A,3,4,4,5,4,4,3,N/A,4,3,N/A,W0535,43.6841175176,-79.4901133779,305581.481,4838018.193
4175629,4153067,2017,2018,1967,PRIVATE,04,Parkdale-High Park,59 RONCESVALLES AVE,4,38,2018-12-19,64,Evaluation needs to be conducted in 1 year,14,3,3,4,3,3,3,N/A,3,N/A,N/A,2,3,5,2,4,4,N/A,3,N/A,N/A,S0435,43.6407196162,-79.4465973956,309092.998,4833198.193
4175630,4154343,2017,2018,1959,PRIVATE,05,York South-Weston,2 PIMLICO RD,3,12,2018-12-19,83,Evaluation needs to be conducted in 2 years,15,4,4,4,4,4,4,N/A,4,N/A,N/A,4,4,5,4,4,5,N/A,4,4,N/A,W0526,43.7078158856,-79.4828804419,306164.176,4840651.059
4175631,4154463,2017,2018,1972,PRIVATE,07,Humber River-Black Creek,3710 KEELE ST,9,92,2018-12-19,67,Evaluation needs to be conducted in 2 years,18,3,4,2,3,3,4,4,3,3,N/A,3,3,4,4,4,3,4,3,3,N/A,W0731,43.7565404948,-79.489787514,305606.988,4846063.982
4175632,4156297,2017,2018,1968,PRIVATE,02,Etobicoke Centre,25 WARRENDER AVE,13,126,2018-12-18,80,Evaluation needs to be conducted in 2 years,19,4,3,5,4,5,5,3,4,4,3,3,4,5,4,4,5,4,4,3,N/A,W0227,43.67573405,-79.551408627,300638.915,4837089.082
4175633,4156102,2017,2018,1968,PRIVATE,02,Etobicoke Centre,35 WARRENDER AVE,7,108,2018-12-18,79,Evaluation needs to be conducted in 2 years,19,4,3,5,4,5,5,3,4,4,3,3,4,5,4,4,4,4,4,3,N/A,W0227,43.676251271,-79.552119041,300581.193,4837146.295
4175634,4155928,2017,2018,1971,PRIVATE,02,Etobicoke Centre,41 WARRENDER AVE,7,105,2018-12-18,79,Evaluation needs to be conducted in 2 years,17,4,3,5,4,5,5,N/A,3,4,3,3,4,5,4,4,4,3,4,N/A,N/A,W0227,43.676012059,-79.553552325,300469.801,4837116.899
4175635,4232592,2017,2018,1971,PRIVATE,02,Etobicoke Centre,53 WARRENDER AVE,13,128,2018-12-18,78,Evaluation needs to be conducted in 2 years,18,4,3,5,4,4,5,4,4,4,3,3,4,4,4,4,4,3,4,N/A,N/A,W0227,43.675270143,-79.553851772,300439.227,4837043.395
4175636,4155126,2017,2018,1957,PRIVATE,05,York South-Weston,1306 WESTON RD,3,11,2018-12-18,56,Evaluation needs to be conducted in 1 year,14,2,2,3,2,N/A,3,N/A,3,N/A,N/A,3,3,3,3,3,3,N/A,3,3,N/A,W0531,43.6894309704,-79.4969533147,305030.032,4838608.475
4175637,4155125,2017,2018,1960,PRIVATE,05,York South-Weston,1321 WESTON RD,3,10,2018-12-18,75,Evaluation needs to be conducted in 2 years,15,4,4,4,4,4,3,N/A,5,N/A,N/A,3,5,5,3,3,3,N/A,3,3,N/A,W0531,43.6898644553,-79.4968078854,305041.755,4838656.633
4175638,4155421,2017,2018,1955,PRIVATE,01,Etobicoke North,2413 ISLINGTON AVE,6,52,2018-12-18,73,Evaluation needs to be conducted in 2 years,19,4,4,5,4,4,3,N/A,2,4,4,3,2,5,4,4,4,2,4,3,4,W0131,43.7237971189,-79.5587381746,300051.989,4842428.141
4175639,4154464,2017,2018,1962,PRIVATE,07,Humber River-Black Creek,3700 KEELE ST,3,57,2018-12-18,68,Evaluation needs to be conducted in 2 years,17,4,4,4,4,4,4,N/A,3,3,N/A,3,3,5,3,3,3,3,3,2,N/A,W0731,43.7552410078,-79.4893788755,305639.91,4845919.621
4175640,4155420,2018,2018,1964,PRIVATE,01,Etobicoke North,2313 ISLINGTON AVE,7,80,2018-12-18,71,Evaluation needs to be conducted in 2 years,18,4,2,4,3,4,4,4,3,4,N/A,3,3,5,3,4,3,3,4,4,N/A,W0131,43.7176295755,-79.5558080485,300287.597,4841742.787
4175641,4155442,2017,2018,1962,PRIVATE,01,Etobicoke North,2328 ISLINGTON AVE,7,68,2018-12-18,64,Evaluation needs to be conducted in 1 year,18,3,3,4,3,4,3,N/A,3,3,3,3,3,5,3,3,3,3,3,3,N/A,W0130,43.7172161806,-79.5567000725,300215.686,4841696.915
4175642,4154189,2019,2018,1939,PRIVATE,15,Don Valley West,872 MILLWOOD RD,3,10,2018-12-18,64,Evaluation needs to be conducted in 1 year,16,3,3,4,4,2,3,N/A,4,N/A,2,5,3,5,2,3,3,N/A,3,2,N/A,N1531,43.704097821,-79.365180559,315650.137,4840247.591
4175643,4155225,2017,2018,1973,PRIVATE,03,Etobicoke-Lakeshore,8 LOMOND DR,24,183,2018-12-18,67,Evaluation needs to be conducted in 2 years,19,4,3,3,3,3,3,3,4,4,3,3,3,5,3,3,4,4,3,3,N/A,W0325,43.6463454422,-79.5227554263,302948.491,4833822.241
4175644,4154127,2017,2018,1961,PRIVATE,14,Toronto-Danforth,95 GAMBLE AVE,6,94,2018-12-18,87,Evaluation needs to be conducted in 3 years,18,5,3,5,4,5,4,4,5,5,N/A,5,5,5,4,4,4,3,4,4,N/A,S1421,43.6899236316,-79.3498848765,316886.008,4838674.022
4175645,4154134,2017,2018,1965,PRIVATE,14,Toronto-Danforth,100 GAMBLE AVE,12,152,2018-12-18,72,Evaluation needs to be conducted in 2 years,19,3,3,5,4,4,4,4,4,3,3,3,4,4,3,3,3,4,4,3,N/A,S1421,43.6904194773,-79.350649972,316824.231,4838729.001
4175646,4154221,2017,2018,1972,PRIVATE,07,Humber River-Black Creek,180 CHALKFARM DR,23,263,2018-12-18,64,Evaluation needs to be conducted in 1 year,18,4,5,3,3,3,3,2,3,3,N/A,3,4,3,3,4,3,2,4,3,N/A,W0734,43.7240484372,-79.5118150261,303832.597,4842454.334
4175647,4154168,2017,2018,1959,PRIVATE,15,Don Valley West,36 THORNCLIFFE PARK DR,6,70,2018-12-18,79,Evaluation needs to be conducted in 2 years,18,4,2,5,4,4,3,N/A,4,3,5,5,5,5,3,4,3,5,3,4,N/A,N1533,43.702708953,-79.344590225,317309.891,4840096.148
4175648,4153138,2017,2018,1989,SOCIAL HOUSING,10,Spadina-Fort York,24 SHAW ST,9,200,2018-12-18,69,Evaluation needs to be conducted in 2 years,18,4,3,5,2,4,3,3,3,4,N/A,3,4,3,4,3,4,N/A,3,4,3,S1027,43.6423363643,-79.4160843491,311554.662,4833379.707
4175649,4153065,2017,2018,1897,SOCIAL HOUSING,04,Parkdale-High Park,10 LANSDOWNE AVE,3,21,2018-12-18,77,Evaluation needs to be conducted in 2 years,15,3,4,4,4,4,4,N/A,3,N/A,N/A,4,4,4,4,4,4,N/A,4,N/A,4,S0435,43.6410463174,-79.4371700849,309853.582,4833234.996
4175650,4153064,2017,2018,1979,PRIVATE,04,Parkdale-High Park,12 LANSDOWNE AVE,3,26,2018-12-18,64,Evaluation needs to be conducted in 1 year,15,3,2,3,3,3,3,N/A,3,N/A,N/A,3,4,4,3,4,4,4,2,N/A,N/A,S0435,43.6411898546,-79.4371749359,309853.179,4833250.942
4175651,4221285,2017,2018,1970,PRIVATE,19,Beaches-East York,390 DAWES RD,14,246,2018-12-18,74,Evaluation needs to be conducted in 2 years,19,4,4,4,3,4,4,2,4,4,4,3,4,5,4,3,3,4,4,3,N/A,S1927,43.7002035696,-79.2982003313,321049.73,4839824.865
4175652,4153142,2017,2018,1987,SOCIAL HOUSING,10,Spadina-Fort York,800 ADELAIDE ST W,3,50,2018-12-18,69,Evaluation needs to be conducted in 2 years,19,3,4,5,3,3,3,3,3,3,N/A,4,3,5,4,3,3,3,4,3,4,S1028,43.6439718067,-79.4103609926,312016.23,4833561.862
4175653,4155210,2017,2018,1949,PRIVATE,03,Etobicoke-Lakeshore,2688 BLOOR ST W,4,21,2018-12-18,72,Evaluation needs to be conducted in 2 years,15,3,4,4,4,3,3,N/A,3,N/A,N/A,3,3,5,3,5,5,N/A,3,3,N/A,W0322,43.6503142619,-79.4971169059,305016.898,4834262.829
4175654,4155211,2017,2018,1949,PRIVATE,03,Etobicoke-Lakeshore,2690 BLOOR ST W,4,18,2018-12-18,68,Evaluation needs to be conducted in 2 years,16,3,4,4,3,4,3,N/A,3,N/A,3,3,3,5,3,4,3,N/A,3,3,N/A,W0322,43.6503326449,-79.4973659893,304996.803,4834264.87
4175655,4155248,2017,2018,1940,PRIVATE,03,Etobicoke-Lakeshore,140 BERRY RD,4,14,2018-12-18,61,Evaluation needs to be conducted in 1 year,17,3,3,3,3,3,3,N/A,3,N/A,3,3,4,5,3,3,3,3,2,2,N/A,W0327,43.6378752009,-79.4868729596,305849.948,4832879.26
4175656,4154176,2017,2018,1960,PRIVATE,16,Don Valley East,701 DON MILLS RD,25,333,2018-12-18,78,Evaluation needs to be conducted in 2 years,19,4,5,5,3,3,3,3,3,5,N/A,4,5,5,5,3,2,5,5,2,4,N1630,43.708313291,-79.332845454,318255.235,4840720.639
4175657,4154079,2018,2018,1962,PRIVATE,19,Beaches-East York,327 CHISHOLM AVE,4,20,2018-12-18,74,Evaluation needs to be conducted in 2 years,17,4,4,4,3,4,4,N/A,4,N/A,4,3,3,5,3,4,3,4,3,4,N/A,S1926,43.6971816506,-79.3064438643,320386.052,4839487.593
4175658,4154222,2017,2018,1972,PRIVATE,07,Humber River-Black Creek,170 CHALKFARM DR,23,262,2018-12-18,62,Evaluation needs to be conducted in 1 year,18,3,3,3,3,3,3,4,4,3,N/A,3,2,3,3,4,3,3,3,3,N/A,W0734,43.7242716939,-79.5134047928,303704.517,4842479.159
4175659,4155223,2017,2018,1960,PRIVATE,03,Etobicoke-Lakeshore,810 ROYAL YORK RD,6,60,2018-12-18,76,Evaluation needs to be conducted in 2 years,18,4,3,4,4,4,3,N/A,4,4,4,5,3,5,3,4,4,3,4,3,N/A,W0325,43.639553376,-79.509024033,304055.942,4833068.369
4175660,4153502,2018,2018,1918,PRIVATE,13,Toronto Centre,125 EARL PL,4,15,2018-12-18,77,Evaluation needs to be conducted in 2 years,14,4,4,4,4,4,4,N/A,4,N/A,N/A,4,4,5,3,4,3,N/A,3,N/A,N/A,S1322,43.6679778156,-79.3782190635,314612.894,4836239.946
4175661,4153503,,2018,1925,PRIVATE,13,Toronto Centre,135 EARL PL,4,16,2018-12-18,75,Evaluation needs to be conducted in 2 years,15,4,4,4,4,3,4,N/A,4,N/A,N/A,3,4,5,3,4,3,4,3,N/A,N/A,S1322,43.6680405937,-79.3779246146,314633.659,4836247.873
4175662,4153144,2017,2018,1994,SOCIAL HOUSING,10,Spadina-Fort York,138 CLAREMONT ST,3,18,2018-12-18,65,Evaluation needs to be conducted in 1 year,15,3,3,4,3,N/A,3,N/A,3,N/A,N/A,3,3,5,3,3,4,3,3,3,N/A,S1022,43.6499453573,-79.411506674,311923.107,4834225.424
4175663,4155746,2017,2018,1968,PRIVATE,07,Humber River-Black Creek,11 CATFORD RD,9,218,2018-12-18,72,Evaluation needs to be conducted in 2 years,18,4,4,3,3,4,4,3,2,3,N/A,3,4,3,4,3,4,5,5,4,N/A,W0731,43.7587124736,-79.4913415398,305481.823,4846305.27
4175664,4153511,2017,2018,1968,PRIVATE,13,Toronto Centre,41 DUNDONALD ST,18,107,2018-12-17,73,Evaluation needs to be conducted in 2 years,19,4,4,4,3,4,4,3,4,4,3,4,4,5,3,3,4,3,3,3,N/A,S1322,43.666212621,-79.382200082,314284.363,4836036.604
4175665,4154135,2017,2018,1964,PRIVATE,14,Toronto-Danforth,72 GAMBLE AVE,12,212,2018-12-17,81,Evaluation needs to be conducted in 2 years,20,5,5,5,3,4,4,4,4,4,4,3,5,5,4,4,4,3,4,3,4,S1421,43.6901320701,-79.3521100097,316706.6,4838696.875
4175666,4155371,2017,2018,1960,PRIVATE,03,Etobicoke-Lakeshore,5294 DUNDAS ST W,7,45,2018-12-17,56,Evaluation needs to be conducted in 1 year,17,3,2,3,3,3,3,N/A,3,2,N/A,3,3,3,3,3,3,2,3,3,N/A,W0323,43.637025183,-79.54003296,301553.935,4832788.22
4175667,4155402,2017,2018,1970,PRIVATE,02,Etobicoke Centre,1 RABBIT LANE,7,33,2018-12-17,78,Evaluation needs to be conducted in 2 years,17,4,4,4,4,4,3,4,4,4,N/A,4,4,5,3,4,4,N/A,4,3,N/A,W0226,43.6584013749,-79.5675840655,299333.331,4835163.389
4175668,4155397,2018,2018,1952,PRIVATE,02,Etobicoke Centre,440 RATHBURN RD,7,80,2018-12-17,72,Evaluation needs to be conducted in 2 years,17,3,3,5,3,4,3,N/A,5,4,N/A,3,4,5,3,3,3,3,4,3,N/A,W0225,43.6542760057,-79.571409419,299024.393,4834705.336
4175669,4155130,2017,2018,1969,PRIVATE,05,York South-Weston,24 PINEHILL CRES,4,29,2018-12-17,64,Evaluation needs to be conducted in 1 year,18,3,3,3,3,3,3,N/A,3,2,3,3,4,5,4,3,3,3,4,3,N/A,W0531,43.688323353,-79.50178938,304639.897,4838486.396
4175670,4155589,2017,2018,1971,TCHC,04,Parkdale-High Park,245 DUNN AVE,20,384,2018-12-17,57,Evaluation needs to be conducted in 1 year,20,3,3,3,2,3,3,3,3,3,3,2,3,2,3,3,3,3,3,4,2,S0436,43.640216059,-79.433778346,310127.038,4833143.912
4175671,4154472,2017,2018,1969,PRIVATE,07,Humber River-Black Creek,20 BROADOAKS DR,9,177,2018-12-17,66,Evaluation needs to be conducted in 2 years,18,4,4,3,2,3,4,2,3,4,N/A,3,3,3,4,3,4,3,3,4,N/A,W0731,43.7577107844,-79.4909188845,305515.869,4846193.988
